Rname	Junction
chr7	27129990
chr7	27171619
chr7	27201798
chr7	27210016
chr7	27370479
chr7	27387937
chr7	27480630
chr7	27563109
chr7	27734477
chr7	27751114
chr7	27776853
chr7	28318408
chr7	28363933
chr7	28393472
chr7	28577805
chr7	28618642
chr7	28828732
chr7	28841431
chr7	28998665
chr7	29090084
chr7	29268379
chr7	29749522
chr7	29997743
chr7	30069752
chr7	30157630
chr7	30258320
chr7	30491478
chr7	30541792
chr7	30950738
chr7	31002753
chr7	31030735
chr7	31138470
chr7	31255425
chr7	31256000
chr7	31259205
chr7	31462463
chr7	31770537
chr7	31776842
chr7	31954327
chr7	32057698
chr7	32254998
chr7	32446577
chr7	32682513
chr7	32721689
chr7	32914145
chr7	32932696
chr7	33100141
chr7	33298180
chr7	33451677
chr7	33495404
chr7	33600740
chr7	33766826
chr7	33797487
chr7	33915072
chr7	34245863
chr7	34493363
chr7	34531504
chr7	34577539
chr7	34802104
chr7	34847730
chr7	34933579
chr7	35065425
chr7	35501297
chr7	35709669
chr7	35931607
chr7	36009814
chr7	36121395
chr7	36307083
chr7	36382476
chr7	36683419
chr7	36706936
chr7	37395346
chr7	37469491
chr7	37487668
chr7	37526831
chr7	37725043
chr7	38343816
chr7	38349136
chr7	38349598
chr7	38350194
chr7	38350357
chr7	38350359
chr7	38350365
chr7	38350368
chr7	38350368
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350369
chr7	38350370
chr7	38350370
chr7	38350370
chr7	38350370
chr7	38350370
chr7	38350370
chr7	38350370
chr7	38350370
chr7	38350377
chr7	38350379
chr7	38350380
chr7	38350381
chr7	38350390
chr7	38350476
chr7	38351139
chr7	38351398
chr7	38392685
chr7	38470139
chr7	38574019
chr7	38723682
chr7	38797010
chr7	39134497
chr7	39209116
chr7	39316813
chr7	39385766
chr7	39510246
chr7	39596026
chr7	39596580
chr7	39744041
chr7	39759843
chr7	39770288
chr7	39988182
chr7	40068126
chr7	40191128
chr7	40297841
chr7	40309216
chr7	40392642
chr7	40683245
chr7	40854987
chr7	41168257
chr7	41314535
chr7	41399376
chr7	41631827
chr7	41806814
chr7	41889894
chr7	41910043
chr7	41992188
chr7	42252363
chr7	42483730
chr7	42597548
chr7	42810726
chr7	42938598
chr7	42947940
chr7	43366566
chr7	43404933
chr7	43432445
chr7	43437789
chr7	43895210
chr7	43921090
chr7	43991521
chr7	44090834
chr7	44133054
chr7	44144046
chr7	44170546
chr7	44172110
chr7	44203183
chr7	44296261
chr7	44395963
chr7	44506963
chr7	44572132
chr7	44644274
chr7	44982064
chr7	45022570
chr7	45078186
chr7	45143747
chr7	45377157
chr7	45704029
chr7	45748877
chr7	45901346
chr7	45996477
chr7	46042101
chr7	46098541
chr7	46300840
chr7	46326424
chr7	46560294
chr7	46565898
chr7	46716597
chr7	47803749
chr7	47829216
chr7	47936091
chr7	48257139
chr7	48509495
chr7	48758289
chr7	48789466
chr7	48824487
chr7	48981075
chr7	49004421
chr7	49192168
chr7	49432122
chr7	49662692
chr7	49753210
chr7	49955270
chr7	50042596
chr7	50087346
chr7	50192010
chr7	50295446
chr7	50320843
chr7	50367930
chr7	50443973
chr7	50572809
chr7	50730264
chr7	50772117
chr7	50811711
chr7	51004671
chr7	51009361
chr7	51328629
chr7	51758489
chr7	51796987
chr7	51817398
chr7	51818331
chr7	52142359
chr7	52188409
chr7	52244733
chr7	52607264
chr7	52708205
chr7	52954094
chr7	53058922
chr7	53273558
chr7	53376330
chr7	53453400
chr7	53905396
chr7	53958481
chr7	53987021
chr7	54449140
chr7	54604769
chr7	54815985
chr7	55134092
chr7	55302889
chr7	55376809
chr7	55498275
chr7	56006509
chr7	57336960
chr7	57395907
chr7	57664186
chr7	57918829
chr7	61079093
chr7	61521183
chr7	61741228
chr7	61745401
chr7	61752938
chr7	61859893
chr7	61893977
chr7	61912326
chr7	61968942
chr7	61969271
chr7	62270043
chr7	62288391
chr7	62472926
chr7	62637187
chr7	62649374
chr7	63578215
chr7	63793802
chr7	63811438
chr7	64074157
chr7	64126289
chr7	64340731
chr7	64711475
chr7	64881195
chr7	64895181
chr7	65431076
chr7	65447247
chr7	65649708
chr7	65749162
chr7	65998549
chr7	66200311
chr7	66295189
chr7	66336381
chr7	66380641
chr7	66776653
chr7	66890342
chr7	67042155
chr7	67160360
chr7	67266461
chr7	67279613
chr7	67346101
chr7	67378063
chr7	67464031
chr7	67502576
chr7	67505016
chr7	67551116
chr7	67605334
chr7	67606740
chr7	68027520
chr7	68043293
chr7	68267171
chr7	68305112
chr7	68407363
chr7	68769013
chr7	68954370
chr7	69085423
chr7	69175102
chr7	69187051
chr7	69200879
chr7	69218017
chr7	69273599
chr7	69417072
chr7	69441307
chr7	69441734
chr7	69591336
chr7	69594807
chr7	69622794
chr7	69807579
chr7	69904649
chr7	70225528
chr7	70255690
chr7	70334239
chr7	70379550
chr7	70464989
chr7	70688147
chr7	70740518
chr7	70890050
chr7	70897136
chr7	70914577
chr7	71028276
chr7	71117727
chr7	71156621
chr7	71427254
chr7	71449109
chr7	71576590
chr7	71689836
chr7	72772409
chr7	72785007
chr7	72858779
chr7	72867220
chr7	72872397
chr7	72918435
chr7	73001919
chr7	73010051
chr7	73029618
chr7	73112185
chr7	73296008
chr7	73339171
chr7	73407847
chr7	73410569
chr7	73633074
chr7	73635034
chr7	73635384
chr7	73695099
chr7	73731590
chr7	73845934
chr7	73854153
chr7	73931049
chr7	73955490
chr7	74092500
chr7	74487758
chr7	75279541
chr7	75440055
chr7	75597995
chr7	75785242
chr7	75838337
chr7	75880171
chr7	75884918
chr7	75916221
chr7	76035273
chr7	76935553
chr7	77165969
chr7	77333545
chr7	77402803
chr7	77496585
chr7	78039075
chr7	78312462
chr7	78326381
chr7	78399115
chr7	78695604
chr7	78738492
chr7	78939013
chr7	79135032
chr7	79248655
chr7	79316065
chr7	79880047
chr7	79894223
chr7	79896864
chr7	80100738
chr7	80116775
chr7	80165981
chr7	80352253
chr7	80767515
chr7	80898298
chr7	80999537
chr7	81271797
chr7	81311656
chr7	81334412
chr7	81345465
chr7	81907301
chr7	82078054
chr7	82085700
chr7	82564204
chr7	82726883
chr7	82889512
chr7	82958147
chr7	83000809
chr7	83018698
chr7	83039551
chr7	83132009
chr7	83209616
chr7	83307479
chr7	83402997
chr7	83449384
chr7	83819802
chr7	83960932
chr7	84110081
chr7	84386293
chr7	84450921
chr7	84581690
chr7	84816282
chr7	84969002
chr7	85141047
chr7	85236753
chr7	85442222
chr7	85575702
chr7	85721434
chr7	85952659
chr7	85953028
chr7	86050465
chr7	86283113
chr7	86466573
chr7	86498142
chr7	86565673
chr7	86608135
chr7	86654226
chr7	86829381
chr7	87024420
chr7	87111766
chr7	87191553
chr7	87290326
chr7	87313647
chr7	87471008
chr7	87609978
chr7	87958396
chr7	88074482
chr7	88085292
chr7	88175483
chr7	88250975
chr7	88669852
chr7	88865698
chr7	89590936
chr7	90089476
chr7	90105098
chr7	90141909
chr7	90208750
chr7	90236971
chr7	90406287
chr7	90608095
chr7	91036164
chr7	91094268
chr7	91557296
chr7	91720156
chr7	91888161
chr7	92001478
chr7	92053564
chr7	92095382
chr7	92128295
chr7	92156748
chr7	92203748
chr7	92241083
chr7	92337508
chr7	92464231
chr7	92625379
chr7	92711107
chr7	93554898
chr7	93651489
chr7	93796086
chr7	94046688
chr7	94115628
chr7	94172046
chr7	94285826
chr7	94375041
chr7	94407108
chr7	94893314
chr7	94993908
chr7	95173614
chr7	95857178
chr7	95860859
chr7	96534525
chr7	96786567
chr7	96937233
chr7	96964805
chr7	97062273
chr7	97744442
chr7	97841719
chr7	98011930
chr7	98179120
chr7	98195468
chr7	98445737
chr7	98561211
chr7	98563208
chr7	98611344
chr7	98639717
chr7	98884533
chr7	99081767
chr7	99191498
chr7	99722055
chr7	100172240
chr7	100209591
chr7	100314044
chr7	100403512
chr7	100488569
chr7	100488593
chr7	100488594
chr7	100812847
chr7	100881895
chr7	100936665
chr7	101118880
chr7	101375086
chr7	101473030
chr7	101481505
chr7	101817550
chr7	101862421
chr7	102023745
chr7	102037268
chr7	102081584
chr7	103096230
chr7	103245158
chr7	103427614
chr7	103491204
chr7	103603948
chr7	103631185
chr7	103631185
chr7	103631185
chr7	103631185
chr7	103631185
chr7	103631186
chr7	103631186
chr7	103631186
chr7	103631202
chr7	103648771
chr7	103659709
chr7	103807517
chr7	103843205
chr7	104166869
chr7	104721224
chr7	104894535
chr7	104895255
chr7	104925729
chr7	105057463
chr7	105071274
chr7	105086963
chr7	105209949
chr7	105598942
chr7	105668373
chr7	105677362
chr7	105824353
chr7	105858007
chr7	106054724
chr7	106265144
chr7	106527729
chr7	106581186
chr7	106759053
chr7	106784359
chr7	106834158
chr7	106861732
chr7	107241252
chr7	107258743
chr7	107576725
chr7	107672193
chr7	107755379
chr7	108501641
chr7	108695138
chr7	108872184
chr7	108995528
chr7	109157100
chr7	109415135
chr7	109525705
chr7	109718205
chr7	109745499
chr7	109784561
chr7	110065970
chr7	110093785
chr7	110147678
chr7	110163111
chr7	110399732
chr7	110491334
chr7	110741550
chr7	110853829
chr7	110951183
chr7	111019259
chr7	111023093
chr7	111118584
chr7	111151688
chr7	111194636
chr7	111200199
chr7	111236450
chr7	111410335
chr7	111891786
chr7	111941214
chr7	111952628
chr7	112140919
chr7	112271103
chr7	112800038
chr7	112928851
chr7	112929736
chr7	112930544
chr7	112930549
chr7	112930550
chr7	112930551
chr7	112930554
chr7	112930559
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930560
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930561
chr7	112930562
chr7	112930562
chr7	112930567
chr7	112930568
chr7	112930577
chr7	112930578
chr7	112931188
chr7	113007370
chr7	113120852
chr7	113125502
chr7	113167445
chr7	113182645
chr7	113668473
chr7	113751123
chr7	114003548
chr7	114040746
chr7	114165639
chr7	114168457
chr7	114238605
chr7	114621829
chr7	114676271
chr7	115469039
chr7	115635750
chr7	115675561
chr7	115985934
chr7	116555932
chr7	116666101
chr7	116806158
chr7	117027020
chr7	117351323
chr7	117413099
chr7	117574792
chr7	118198682
chr7	118278085
chr7	118412445
chr7	118684033
chr7	118967571
chr7	118975711
chr7	119069208
chr7	119157371
chr7	119396538
chr7	119519242
chr7	119529757
chr7	119825413
chr7	119955580
chr7	120164014
chr7	120617105
chr7	120663215
chr7	121042576
chr7	121212501
chr7	121220428
chr7	121293312
chr7	121372518
chr7	121386522
chr7	121463503
chr7	121577086
chr7	121965015
chr7	122230345
chr7	122254086
chr7	122631526
chr7	122994714
chr7	123235460
chr7	123529931
chr7	123932380
chr7	124022703
chr7	124216750
chr7	124385834
chr7	124399194
chr7	124581192
chr7	124942397
chr7	125180499
chr7	125186318
chr7	125285452
chr7	125357835
chr7	125816735
chr7	126838146
chr7	126938650
chr7	127114466
chr7	127473467
chr7	127494488
chr7	127520664
chr7	127575531
chr7	127653046
chr7	127721870
chr7	127739520
chr7	127812423
chr7	128409984
chr7	128421462
chr7	128533185
chr7	128679089
chr7	128758448
chr7	128775848
chr7	128930027
chr7	128992762
chr7	129348008
chr7	129403434
chr7	129478011
chr7	129558076
chr7	129560766
chr7	129609149
chr7	129641378
chr7	129646396
chr7	129664583
chr7	129722082
chr7	129753661
chr7	129815968
chr7	130425207
chr7	130448995
chr7	130510737
chr7	130656012
chr7	130783180
chr7	130784623
chr7	130792266
chr7	130991221
chr7	131226804
chr7	131482302
chr7	131508672
chr7	131918715
chr7	132058183
chr7	132255835
chr7	132462795
chr7	132485261
chr7	132657577
chr7	132667012
chr7	132997002
chr7	133283013
chr7	133501643
chr7	133520755
chr7	133542669
chr7	133691726
chr7	134258827
chr7	134486608
chr7	134499360
chr7	134529154
chr7	134535277
chr7	134660392
chr7	134671138
chr7	134942469
chr7	134973777
chr7	135416088
chr7	135521373
chr7	135902148
chr7	135934577
chr7	135985939
chr7	136015846
chr7	136086871
chr7	136150952
chr7	136198368
chr7	136388412
chr7	136796655
chr7	136825803
chr7	137150690
chr7	137161230
chr7	137186727
chr7	137250684
chr7	137346690
chr7	137543117
chr7	137597714
chr7	137668299
chr7	137682456
chr7	137836798
chr7	137914132
chr7	138111020
chr7	138155280
chr7	138288853
chr7	138318652
chr7	138345914
chr7	138373129
chr7	138379537
chr7	138443545
chr7	138810020
chr7	138850233
chr7	138902492
chr7	138962799
chr7	139016785
chr7	139129351
chr7	139248679
chr7	139255763
chr7	139570553
chr7	139644153
chr7	139651684
chr7	139747889
chr7	139796392
chr7	139923400
chr7	139961064
chr7	139962923
chr7	140048963
chr7	140054822
chr7	140075845
chr7	140159410
chr7	140270993
chr7	140339133
chr7	140392931
chr7	140493941
chr7	140626142
chr7	140630803
chr7	140637578
chr7	140783447
chr7	140957134
chr7	141137449
chr7	141230505
chr7	141257363
chr7	141286933
chr7	141332995
chr7	141351408
chr7	141351409
chr7	141351409
chr7	141351409
chr7	141351410
chr7	141351410
chr7	141351410
chr7	141351420
chr7	141353132
chr7	141665907
chr7	141924281
chr7	141973160
chr7	142129399
chr7	142190059
chr7	142212485
chr7	142226142
chr7	142272834
chr7	142419218
chr7	142686666
chr7	142708079
chr7	142742813
chr7	142767433
chr7	143699302
chr7	143849989
chr7	144083176
chr7	144267357
chr7	144547611
chr7	144796892
chr7	144944028
chr7	145012204
chr7	145020137
chr7	145227675
chr7	145291274
chr7	145363795
chr7	145496649
chr7	145977222
chr7	146090772
chr7	146097887
chr7	146364219
chr7	146382668
chr7	146447646
chr7	146539197
chr7	146591469
chr7	146632856
chr7	146686223
chr7	146871960
chr7	147064631
chr7	147136099
chr7	147662745
chr7	147681522
chr7	147723835
chr7	147790468
chr7	148030730
chr7	148077282
chr7	148295831
chr7	148499111
chr7	148538817
chr7	148581427
chr7	148585268
chr7	148639392
chr7	148675820
chr7	148929510
chr7	148995024
chr7	149171006
chr7	149186837
chr7	149205940
chr7	149353591
chr7	149403751
chr7	149469212
chr7	149577096
chr7	150029570
chr7	150212721
chr7	150233671
chr7	150464813
chr7	150778647
chr7	150793221
chr7	150808467
chr7	150813481
chr7	150826649
chr7	150840442
chr7	150854333
chr7	150900435
chr7	150940205
chr7	150966143
chr7	150970478
chr7	151192111
chr7	151202609
chr7	151600224
chr7	151630563
chr7	151718669
chr7	151724014
chr7	151736563
chr7	151988203
chr7	152037721
chr7	152110553
chr7	152442600
chr7	152827262
chr7	153050749
chr7	153060913
chr7	153171962
chr7	153390626
chr7	153933811
chr7	154005111
chr7	154033249
chr7	154104240
chr7	154198842
chr7	154599362
chr7	154650220
chr7	154696243
chr7	154712480
chr7	154789464
chr7	154812650
chr7	154818931
chr7	154843612
chr7	155025044
chr7	155048103
chr7	155128366
chr7	155243426
chr7	155553348
chr7	155565011
chr7	155582780
chr7	155595395
chr7	155596757
chr7	155605093
chr7	155706518
chr7	155859112
chr7	155926827
chr7	155930585
chr7	155930682
chr7	155930773
chr7	155930840
chr7	155930911
chr7	155930914
chr7	155930935
chr7	155931000
chr7	155931047
chr7	155931068
chr7	155931070
chr7	155931074
chr7	155931129
chr7	155931138
chr7	155931141
chr7	155931142
chr7	155931143
chr7	155931150
chr7	155931153
chr7	155931154
chr7	155931154
chr7	155931154
chr7	155931155
chr7	155931155
chr7	155931155
chr7	155931155
chr7	155931155
chr7	155931155
chr7	155931156
chr7	155931156
chr7	155931156
chr7	155931156
chr7	155931156
chr7	155931156
chr7	155931156
chr7	155931156
chr7	155931156
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931157
chr7	155931158
chr7	155931158
chr7	155931158
chr7	155931159
chr7	155931160
chr7	155931160
chr7	155931162
chr7	155931163
chr7	155931164
chr7	155931166
chr7	155931168
chr7	155931176
chr7	155931176
chr7	155931179
chr7	155931181
chr7	155931190
chr7	155931196
chr7	155931224
chr7	155931273
chr7	155931279
chr7	155931401
chr7	155931469
chr7	155931477
chr7	155931522
chr7	155931570
chr7	155931633
chr7	155931883
chr7	155933243
chr7	155936277
chr7	155938312
chr7	155950021
chr7	155951814
chr7	155977702
chr7	156026970
chr7	156112102
chr7	156191367
chr7	156235007
chr7	156397910
chr7	156684907
chr7	156739273
chr7	156743208
chr7	156750250
chr7	156774197
chr7	156864036
chr7	156874292
chr7	157037814
chr7	157073134
chr7	157165953
chr7	157414009
chr7	157663501
chr7	157718744
chr7	157775361
chr7	157856755
chr7	157915448
chr7	157959528
chr7	157962980
chr7	158055065
chr7	158192996
chr7	158249005
chr7	158418160
chr7	158420263
chr7	158590762
chr7	158667703
chr7	158694639
chr7	158713414
chr7	158752194
chr7	158888741
chr7	158888742
chr7	158888754
chr7	159119604
chr8	202419
chr8	453609
chr8	514768
chr8	523732
chr8	584933
chr8	687750
chr8	705322
chr8	850669
chr8	895134
chr8	918008
chr8	1107327
chr8	1129757
chr8	1671692
chr8	1710317
chr8	1825540
chr8	1874518
chr8	1925190
chr8	2108109
chr8	2108715
chr8	2240365
chr8	2429543
chr8	2471513
chr8	2766515
chr8	3002126
chr8	4388156
chr8	4530719
chr8	5520111
chr8	5658798
chr8	5999935
chr8	6040458
chr8	6305063
chr8	6377536
chr8	6495464
chr8	6693210
chr8	6693210
chr8	8243104
chr8	8351416
chr8	8579934
chr8	9252827
chr8	9285135
chr8	10065676
chr8	10072262
chr8	10111405
chr8	10687282
chr8	10877594
chr8	11347831
chr8	11396041
chr8	11858458
chr8	12698594
chr8	13798426
chr8	14470908
chr8	14924151
chr8	15309488
chr8	16337818
chr8	16943916
chr8	17038599
chr8	17262174
chr8	17330713
chr8	17512401
chr8	17768263
chr8	17851533
chr8	17896379
chr8	17980654
chr8	18028665
chr8	18347126
chr8	18783514
chr8	18892295
chr8	18999199
chr8	19039730
chr8	19122702
chr8	19466159
chr8	19870991
chr8	20346199
chr8	20918572
chr8	20932282
chr8	21250099
chr8	21908975
chr8	22048090
chr8	22049965
chr8	22060054
chr8	22358860
chr8	22703232
chr8	22739135
chr8	22832194
chr8	23015204
chr8	23247233
chr8	23463279
chr8	24064903
chr8	24132631
chr8	25288415
chr8	25431199
chr8	25451371
chr8	25462985
chr8	25557658
chr8	25715204
chr8	26206011
chr8	26504006
chr8	26723203
chr8	26953241
chr8	27061934
chr8	27464835
chr8	27503505
chr8	27585844
chr8	27763824
chr8	28210538
chr8	28313226
chr8	28354853
chr8	28597317
chr8	28951127
chr8	29029548
chr8	29434386
chr8	29502559
chr8	29604868
chr8	29742904
chr8	29795340
chr8	29910921
chr8	30195964
chr8	30231137
chr8	30361450
chr8	30633249
chr8	30839518
chr8	30852541
chr8	30880261
chr8	31073968
chr8	31106616
chr8	31158633
chr8	31472239
chr8	31505136
chr8	33064168
chr8	33118410
chr8	33136051
chr8	33329452
chr8	33753036
chr8	33867781
chr8	34675207
chr8	34849488
chr8	35263762
chr8	35373745
chr8	35406459
chr8	35878110
chr8	35935499
chr8	36258120
chr8	36919486
chr8	36945192
chr8	36993483
chr8	37046081
chr8	37058998
chr8	37075782
chr8	37242164
chr8	37273661
chr8	37297637
chr8	37391642
chr8	37416741
chr8	37425493
chr8	37448839
chr8	37464617
chr8	37496794
chr8	37519097
chr8	37541308
chr8	37550182
chr8	37551290
chr8	37612247
chr8	37632725
chr8	37670875
chr8	37870303
chr8	37886860
chr8	38043789
chr8	38271450
chr8	38347224
chr8	38531474
chr8	38629690
chr8	38669309
chr8	38756720
chr8	39020712
chr8	39045795
chr8	39906519
chr8	39980608
chr8	39983824
chr8	40242643
chr8	40317011
chr8	40481394
chr8	40699935
chr8	40887818
chr8	40944809
chr8	41045838
chr8	41137634
chr8	41192505
chr8	41252951
chr8	41419954
chr8	41468166
chr8	41479537
chr8	41870917
chr8	41912350
chr8	42184180
chr8	42260138
chr8	42330940
chr8	42350455
chr8	42408895
chr8	42566056
chr8	42665477
chr8	43092886
chr8	43094961
chr8	43095159
chr8	43095174
chr8	43095211
chr8	43095256
chr8	43096141
chr8	43096917
chr8	43096985
chr8	43238512
chr8	43569941
chr8	43632256
chr8	43710598
chr8	46856417
chr8	47194029
chr8	47218589
chr8	47242448
chr8	47489923
chr8	47638918
chr8	47737608
chr8	47767803
chr8	47808157
chr8	48056146
chr8	48158166
chr8	48185305
chr8	48450933
chr8	48700174
chr8	48744946
chr8	48762494
chr8	48820291
chr8	48828230
chr8	48851470
chr8	48878539
chr8	49026420
chr8	49098144
chr8	49242207
chr8	49517062
chr8	49561624
chr8	49584203
chr8	49894372
chr8	50216729
chr8	50225765
chr8	50271447
chr8	50382513
chr8	50473729
chr8	50559267
chr8	50768857
chr8	50987820
chr8	51111573
chr8	51133414
chr8	51448146
chr8	51475405
chr8	51773854
chr8	52102714
chr8	52292213
chr8	52296773
chr8	52354384
chr8	52615201
chr8	53143686
chr8	53182623
chr8	53262613
chr8	53379579
chr8	53396328
chr8	53411648
chr8	53587595
chr8	53616671
chr8	53617250
chr8	53792163
chr8	53885852
chr8	54088923
chr8	54507371
chr8	55008523
chr8	55220026
chr8	55277801
chr8	55383948
chr8	55469862
chr8	55505242
chr8	55557031
chr8	55567451
chr8	55612929
chr8	55885836
chr8	55971942
chr8	56014501
chr8	56028051
chr8	56199346
chr8	56476221
chr8	56748594
chr8	56750910
chr8	56938981
chr8	57235747
chr8	57337217
chr8	57570107
chr8	58251519
chr8	58381478
chr8	58476517
chr8	58634609
chr8	58660577
chr8	58678924
chr8	58739536
chr8	58983022
chr8	59034305
chr8	59055730
chr8	59208246
chr8	59468289
chr8	59596092
chr8	60430026
chr8	60459165
chr8	60563023
chr8	60654758
chr8	60708104
chr8	60748481
chr8	61090651
chr8	61119960
chr8	61236450
chr8	61493084
chr8	61498758
chr8	61690944
chr8	61722518
chr8	61733124
chr8	61745290
chr8	61830593
chr8	61897868
chr8	62014512
chr8	62036560
chr8	62041762
chr8	62142100
chr8	62693271
chr8	63042855
chr8	63184482
chr8	63189726
chr8	63417748
chr8	63490120
chr8	63505025
chr8	63527991
chr8	63664861
chr8	63709215
chr8	64010592
chr8	64042312
chr8	64308296
chr8	64316782
chr8	64330676
chr8	64435114
chr8	64530378
chr8	64578685
chr8	65401103
chr8	65605422
chr8	65725986
chr8	65940198
chr8	66106337
chr8	66118449
chr8	66148388
chr8	66224565
chr8	66515628
chr8	66753958
chr8	66847586
chr8	67071712
chr8	67579723
chr8	67763717
chr8	68050537
chr8	68326587
chr8	68363042
chr8	68734360
chr8	68873287
chr8	68885704
chr8	68926845
chr8	69014152
chr8	69263241
chr8	69542995
chr8	69621657
chr8	69643870
chr8	69700030
chr8	69922557
chr8	70288369
chr8	70301356
chr8	70405661
chr8	70414872
chr8	70429050
chr8	71040312
chr8	71100599
chr8	72573445
chr8	72645565
chr8	72859687
chr8	72933285
chr8	73192287
chr8	73674905
chr8	73681974
chr8	74264548
chr8	74397044
chr8	74644447
chr8	74717341
chr8	75219179
chr8	75245093
chr8	75532922
chr8	75595227
chr8	75716812
chr8	75816702
chr8	75835339
chr8	76572956
chr8	76736298
chr8	76768981
chr8	76826040
chr8	76840520
chr8	77117471
chr8	77181928
chr8	77679210
chr8	77700249
chr8	77737806
chr8	78305592
chr8	78621825
chr8	78870171
chr8	79005970
chr8	79496624
chr8	79509706
chr8	79613117
chr8	79780509
chr8	79797122
chr8	79804620
chr8	80078539
chr8	80353287
chr8	80427594
chr8	80550697
chr8	80582904
chr8	80985344
chr8	81081566
chr8	81100493
chr8	81397747
chr8	81438577
chr8	81442031
chr8	81477183
chr8	81508494
chr8	81707426
chr8	81777962
chr8	81895462
chr8	81901147
chr8	82066403
chr8	82581096
chr8	82647900
chr8	82754630
chr8	82754712
chr8	82754745
chr8	82754756
chr8	82754762
chr8	82754795
chr8	82754814
chr8	83841459
chr8	84375106
chr8	84725032
chr8	84797844
chr8	84822062
chr8	85118408
chr8	85420891
chr8	85634720
chr8	85635424
chr8	85650341
chr8	85728523
chr8	86020434
chr8	86323262
chr8	86388036
chr8	86489882
chr8	86535358
chr8	86848503
chr8	87904681
chr8	88155430
chr8	88375223
chr8	88378380
chr8	88439538
chr8	88694237
chr8	88759093
chr8	88909630
chr8	88986396
chr8	89127339
chr8	89640973
chr8	90102308
chr8	90188582
chr8	90297001
chr8	90318472
chr8	90577588
chr8	90805073
chr8	91381034
chr8	91424319
chr8	91432179
chr8	91883709
chr8	91891278
chr8	92096361
chr8	92185050
chr8	92244682
chr8	92268036
chr8	93075640
chr8	93362157
chr8	93537776
chr8	93949198
chr8	94019096
chr8	94031083
chr8	94050355
chr8	94278565
chr8	94432506
chr8	94565848
chr8	94568040
chr8	94718163
chr8	94729776
chr8	94816564
chr8	94867778
chr8	95315873
chr8	95335462
chr8	95413375
chr8	95612737
chr8	95753351
chr8	95955712
chr8	96051838
chr8	96107862
chr8	96286060
chr8	96299473
chr8	96329309
chr8	96402240
chr8	96522202
chr8	96546360
chr8	96561738
chr8	96610461
chr8	96820035
chr8	96858974
chr8	96988162
chr8	97015017
chr8	97037905
chr8	97555876
chr8	97783650
chr8	97846373
chr8	98219948
chr8	98230617
chr8	98671829
chr8	98764910
chr8	98873420
chr8	99117285
chr8	99175393
chr8	99207453
chr8	99385844
chr8	99927107
chr8	100093322
chr8	100267396
chr8	100534235
chr8	100635434
chr8	100671336
chr8	100740170
chr8	101072504
chr8	101246119
chr8	101342385
chr8	101389093
chr8	101411000
chr8	101487424
chr8	101525424
chr8	101835498
chr8	101850695
chr8	101854057
chr8	101881360
chr8	101908773
chr8	102025580
chr8	102323889
chr8	102370599
chr8	102449395
chr8	102507454
chr8	102542854
chr8	102550518
chr8	102824643
chr8	103092882
chr8	103202206
chr8	103697025
chr8	103860165
chr8	104052883
chr8	104059777
chr8	104193492
chr8	104222116
chr8	104416968
chr8	104580685
chr8	104837992
chr8	104916927
chr8	104964097
chr8	105028924
chr8	105081782
chr8	105150708
chr8	105253905
chr8	105314687
chr8	105355635
chr8	105550792
chr8	105676135
chr8	106026126
chr8	106038127
chr8	106136720
chr8	106231973
chr8	106943099
chr8	107028190
chr8	107155762
chr8	107342085
chr8	107739470
chr8	107921717
chr8	108406732
chr8	108415772
chr8	108463060
chr8	108473524
chr8	108514062
chr8	108810078
chr8	108831504
chr8	109230355
chr8	109538116
chr8	109562697
chr8	109839082
chr8	109952079
chr8	110106941
chr8	110265010
chr8	110487260
chr8	111008288
chr8	111073234
chr8	111102470
chr8	111320134
chr8	111331875
chr8	111675350
chr8	111836314
chr8	111927173
chr8	112161729
chr8	112275294
chr8	112293741
chr8	112391648
chr8	112504183
chr8	112688962
chr8	112752178
chr8	112802457
chr8	112960895
chr8	113228325
chr8	113235523
chr8	113265821
chr8	113630082
chr8	113648507
chr8	113705265
chr8	113887419
chr8	114238057
chr8	114445499
chr8	114563352
chr8	114793323
chr8	114906464
chr8	115044811
chr8	115151147
chr8	115387702
chr8	115436916
chr8	115544345
chr8	115621487
chr8	115769849
chr8	115791691
chr8	115933077
chr8	116103662
chr8	116588972
chr8	116678558
chr8	116987409
chr8	117006128
chr8	117323163
chr8	117410233
chr8	117467837
chr8	117685276
chr8	117708269
chr8	118053905
chr8	118238396
chr8	118267601
chr8	118272202
